summary,cover,storyline,id,screenshots
"Heroes of Might and Magic III: The Restoration of Erathia is a turn-based strategy game and the third installment of the Heroes of Might and Magic series.

The game's story is first referenced throughout Might and Magic VI: The Mandate of Heaven and takes place before Might and Magic VII: For Blood and Honor. The player can choose to play through six different campaigns telling the story, or play in a scenario against computer or human opponents.",//images.igdb.com/igdb/image/upload/t_thumb/co2a47.jpg,"The game's story unfolds primarily through a series of seven playable campaigns, all set upon the continent of Antagarich. During the campaigns, the story is told from alternating points of view, giving players the opportunity to play as each of the town alignments.

Following the disappearance of King Roland Ironfist of Enroth prior to Might and Magic VI: The Mandate of Heaven, his wife, Queen Catherine, is left to rule the realm. In the meantime, her father, King Gryphonheart of Erathia, is assassinated. Without their beloved King, the kingdom of Erathia falls to the dark forces of Nighon and Eeofol. Queen Catherine returns home to Antagarich seeking to rally the people of her homeland and lead them against the evil that has ravaged their nation.

Erathia's capital of Steadwick is sacked by the dungeon lords of Nighon and the Kreegans of Eeofol. Meanwhile, the nations of Tatalia and Krewlod skirmish at the western border, seizing the chance to expand their territory. Catherine's first task is to establish a foothold in the conquered kingdom by enlisting the aid of allies. The wizards of Bracada and the elves of AvLee answer her call, and together they push towards Steadwick and eventually retake it, quickly quelling the border war in the west. Soon after, Lucifer Kreegan, a commander in the Eeofol armies, sends an envoy to Erathia claiming that Roland Ironfist is captive within their territories. AvLee invades Eeofol, but fails to rescue Roland, who is transported to their northern holdings. Afterwards, Catherine invades Nighon, pushing the dungeon armies back to their island home.

In the meantime, the necromancers of Deyja, having been responsible for the assassination of King Gryphonheart, plot to revive his corpse as a lich. They plan to use his wisdom in leading their own armies of the undead. However, King Gryphonheart's will proves too much for the necromancers even in his corrupted state, and he becomes a rogue lich. Having little other recourse, Queen Catherine is forced to ally herself with the necromancers and together they set out to destroy the lich of King Gryphonheart before he becomes too powerful.

A final bonus campaign, accessible only after the main campaigns are complete, tells the story of separatists living in the Contested Lands, a war-torn border between Erathia and AvLee. Tired of the skirmishes that bring unrest to their homelands, they join together to fight for independence from the two large kingdoms. It is later implied that this rising was orchestrated by Archibald Ironfist, the antagonist of Heroes of Might and Magic II.",ae1b981b-d8d3-4274-8585-2ab36a04288e,"[//images.igdb.com/igdb/image/upload/t_thumb/kihspmmyaowkcftldbdc.jpg, //images.igdb.com/igdb/image/upload/t_thumb/cd8mcy2nvuf2sigpymgh.jpg, //images.igdb.com/igdb/image/upload/t_thumb/ubanhtxchunldwuewjg8.jpg, //images.igdb.com/igdb/image/upload/t_thumb/ey7a3g93sfokghxg7q6u.jpg, //images.igdb.com/igdb/image/upload/t_thumb/ogby2sicym9kwxujbwkt.jpg]"
"Quake is a first-person shooter video game, developed by id Software and published by GT Interactive in 1996 and featured music composed by Trent Reznor and Nine Inch Nails. It is the first game in the popular Quake series. In the game, players must find their way through various maze-like, medieval environments while battling a variety of monsters using a wide array of weapons.",//images.igdb.com/igdb/image/upload/t_thumb/co1ybm.jpg,"The player takes the role of a protagonist known as Ranger who was sent into a portal in order to stop an enemy code-named ""Quake"". The government had been experimenting with teleportation technology and developed a working prototype called a ""Slipgate""; the mysterious Quake compromised the Slipgate by connecting it with its own teleportation system, using it to send death squads to the ""Human"" dimension in order to test the martial capabilities of Humanity.",bb076147-1c4d-4c76-8dad-d6cabd0416bb,"[//images.igdb.com/igdb/image/upload/t_thumb/e7eqqgqh2dtrdtuqq0x0.jpg, //images.igdb.com/igdb/image/upload/t_thumb/fh5txlnfczqruy55bo6i.jpg, //images.igdb.com/igdb/image/upload/t_thumb/jfjkknlykbsgjmhmb9ls.jpg, //images.igdb.com/igdb/image/upload/t_thumb/xaiauzvyv35v2oid1azq.jpg, //images.igdb.com/igdb/image/upload/t_thumb/c4lxpc5bo3z6oloa4o4y.jpg]"
"A neo-noir adventure to the Land of the Dead.
Something's rotten in the land of the dead, and you're being played for a sucker. Meet Manny Calavera, travel agent at the Department of Death. He sells luxury packages to souls on their four-year journey to eternal rest. But there's trouble in paradise. Help Manny untangle himself from a conspiracy that threatens his very salvation.",//images.igdb.com/igdb/image/upload/t_thumb/co25r3.jpg,"The game is divided into four acts, each taking place on November 2 on four consecutive years. Manuel ""Manny"" Calavera is a travel agent at the Department of Death in the city of El Marrow, forced into his job to work off a debt ""to the powers that be"". Manny is frustrated with being assigned clients that must take the four-year journey and is threatened to be fired by his boss, Don Copal, if he does not come up with better clients. Manny steals a client, Mercedes ""Meche"" Colomar, from his co-worker Domino Hurley. The Department computers assign Meche to the four-year journey even though Manny believes she should have a guaranteed spot on the ""Number Nine"" luxury express train due to her pureness of heart in her life. After setting Meche on her way, Manny investigates further and finds that Domino and Don have been rigging the system to deny many clients Double N tickets, hoarding them for the boss of the criminal underworld, Hector LeMans. LeMans then sells the tickets at an exorbitant price to those that can afford it. Manny recognizes that he cannot stop Hector at present and instead, with the help of his driver and speed demon Glottis, he tries to find Meche on her journey in the nearby Petrified Forest. During the trip Manny encounters Salvador ""Sal"" Limones, the leader of the small underground organization Lost Souls Alliance (LSA), who is aware of Hector's plans and recruits Manny to help. Manny arrives at the small port city of Rubacava and finds that he has beaten Meche there, and waits for her to show up.

A year passes, and the city of Rubacava has grown. Manny now runs his own nightclub off a converted automat near the edge of the Forest. Manny learns from Olivia Ofrenda that Don has been ""sprouted"" for letting the scandal be known and that Meche was recently seen with Domino leaving the port. Manny gives chase and a year later tracks them to a coral mining plant on the Edge of the World. Domino has been holding Meche there as a trap to lure Manny. All of Domino's clients who had their tickets stolen are also being held there and used as slave labor, both to make a profit with the coral mining and as a way to keep Hector's scandal quiet. Domino tries to convince Manny to take over his position in the plant seeing as he has no alternative and can spend the rest of eternity with Meche but he refuses. After rescuing Meche, Manny defeats Domino by causing him to fall into a rock crusher. Manny, along with Meche, Glottis and all the souls being held at the plant then escape from the Edge of the World.

The three travel for another year until they reach the terminus for the Number Nine train before the Ninth Underworld. Unfortunately, the Gate Keeper to the Ninth Underworld won't let the souls progress without their tickets, mistakenly believing they have sold them. Meanwhile, Glottis has fallen deathly ill. Manny learns from demons stationed at the terminus that the only way to revive Glottis is to travel at high speeds to restore Glottis' purpose for being summoned. Manny and the others devise a makeshift fuel source to create a ""rocket"" train cart, quickly taking Manny and Meche back to Rubacava and saving Glottis' life. The three return to El Marrow, now found to be fully in Hector's control and renamed as Nuevo Marrow. Manny regroups with Sal and his expanded LSA and with the help of Olivia, who volunteered to join the gang earlier in Rubacava, and is able to learn about Hector's current activities. Further investigation reveals that Hector not only has been hoarding the Number Nine tickets, but has created counterfeit versions that he has sold to others. Manny tries to confront Hector but is lured into another trap by Olivia, who has also captured Sal, and is taken to Hector's greenhouse to be sprouted. Manny is able to defeat Hector after Sal sacrifices himself to prevent Olivia from interfering. Manny and Meche are able to find the real Double N tickets, including the one that Meche should have received. Manny makes sure the rest of the tickets are given to their rightful owners; in turn, he is granted his own for his good deeds. Together, Manny and Meche board the Number Nine for their happy journey to the Ninth Underworld.",a433c22b-6c97-4415-a594-3637919f0bd1,"[//images.igdb.com/igdb/image/upload/t_thumb/srxnavvnzqjqmmpjmncz.jpg, //images.igdb.com/igdb/image/upload/t_thumb/sudsgzwqtw3yo4195rjk.jpg, //images.igdb.com/igdb/image/upload/t_thumb/ww6uc8qw6csitmbtbkef.jpg, //images.igdb.com/igdb/image/upload/t_thumb/ffau33wsghzrz94lz5rd.jpg]"
"Titanfall 2 will deliver a crafted experience that explores the unique bond between man and machine. Playable offline, the single player campaign in Titanfall 2 will let fans step out onto the Frontier as a Militia rifleman with aspirations of becoming an elite Pilot. Stranded behind enemy lines and facing overwhelming odds, players must team up with a veteran Titan to uphold a mission they were never meant to carry out.",//images.igdb.com/igdb/image/upload/t_thumb/fhbeilnghyhhmjqhinqa.jpg,,856dafe5-0868-42b8-9bc2-6fd76751efdb,"[//images.igdb.com/igdb/image/upload/t_thumb/heb6qececcuwwawf7ejl.jpg, //images.igdb.com/igdb/image/upload/t_thumb/usxp23rj6x6vy4gnodu7.jpg, //images.igdb.com/igdb/image/upload/t_thumb/doorxae58bgtpzrt7jn8.jpg, //images.igdb.com/igdb/image/upload/t_thumb/qy2bgghguemmc0gdejw0.jpg, //images.igdb.com/igdb/image/upload/t_thumb/eaekyhzn9mhhmmlxunbn.jpg]"
Call of Duty: World at War immerses players into the most gritty and chaotic WWII combat ever experienced. Players band together to survive the most harrowing and climactic battles that led to the demise of the Axis powers on the European and Pacific fronts.,//images.igdb.com/igdb/image/upload/t_thumb/co1wl8.jpg,,a411fb34-5106-4177-8a25-dd829a3c7297,"[//images.igdb.com/igdb/image/upload/t_thumb/uophhfx8u4di3nfsefuo.jpg, //images.igdb.com/igdb/image/upload/t_thumb/mojweqwn4zydmxiphwpu.jpg, //images.igdb.com/igdb/image/upload/t_thumb/criybuyw62zbuvm1lrjo.jpg, //images.igdb.com/igdb/image/upload/t_thumb/nbnzsfjacgxuyk4lfhzq.jpg, //images.igdb.com/igdb/image/upload/t_thumb/qlbfcgol1twaq3n434fm.jpg]"
"Dig, Fight, Explore, Build: The very world is at your fingertips as you fight for survival, fortune, and glory. Will you delve deep into cavernous expanses in search of treasure and raw materials with which to craft ever-evolving gear, machinery, and aesthetics? Perhaps you will choose instead to seek out ever-greater foes to test your mettle in combat? Maybe you will decide to construct your own city to house the host of mysterious allies you may encounter along your travels? In the World of Terraria, the choice is yours!",//images.igdb.com/igdb/image/upload/t_thumb/co1rbo.jpg,,5383178b-0dc8-410d-bcce-13caf335efe2,"[//images.igdb.com/igdb/image/upload/t_thumb/gsqomyqfsqqq31yhw0tt.jpg, //images.igdb.com/igdb/image/upload/t_thumb/ljasptd7zt2qjlnlor2u.jpg, //images.igdb.com/igdb/image/upload/t_thumb/t6s7giog1jauigcvyxo0.jpg, //images.igdb.com/igdb/image/upload/t_thumb/m2kmaxcmw15wzco2sdep.jpg, //images.igdb.com/igdb/image/upload/t_thumb/cdg8nmyqbjogspa5wzvf.jpg, //images.igdb.com/igdb/image/upload/t_thumb/nsdxzxtysktbvcw0q514.jpg, //images.igdb.com/igdb/image/upload/t_thumb/i6riyme25agqsifwxsgi.jpg, //images.igdb.com/igdb/image/upload/t_thumb/nf5fwtheev88vbijvdsa.jpg, //images.igdb.com/igdb/image/upload/t_thumb/nnppfgxpxko4giswk88z.jpg, //images.igdb.com/igdb/image/upload/t_thumb/ad136b4ulecjarzebqup.jpg, //images.igdb.com/igdb/image/upload/t_thumb/ixcyuoj1uubxbkcxcbdq.jpg, //images.igdb.com/igdb/image/upload/t_thumb/eqf9otziksseurov8g8u.jpg]"
"Call of Duty: Black Ops 3 deploys players into a dark, twisted future where a new breed of Black Ops soldier emerges and the lines are blurred between our own humanity and the technology we created to stay ahead, in a world where cutting-edge military robotics define warfare. With three unique game modes: Campaign, Multiplayer and Zombies, providing fans with the deepest and most ambitious Call of Duty ever.",//images.igdb.com/igdb/image/upload/t_thumb/co20yw.jpg,,bf830afa-d2fb-43d2-9bc1-64a4eca2e895,"[//images.igdb.com/igdb/image/upload/t_thumb/mvlkgxa1mxswaumd9ai4.jpg, //images.igdb.com/igdb/image/upload/t_thumb/lvgr88taur1abb42sdmw.jpg, //images.igdb.com/igdb/image/upload/t_thumb/pgvus6rylg4xveid4di0.jpg, //images.igdb.com/igdb/image/upload/t_thumb/ll9hzaysptp2to1zjiw8.jpg, //images.igdb.com/igdb/image/upload/t_thumb/pb3mirzwqhg61qcycvde.jpg]"
"Welcome to Zombie California! Slay and survive with style in this co-op playground. Explore the vast Golden State, from lush forests to sunny beaches. Wield a variety of over-the-top, hand-crafted weapons against human and undead enemies. Upgrade your vehicles, grab your friends, and take a permanent vacation to the zombie apocalypse. Paradise meets hell and you are the matchmaker!",//images.igdb.com/igdb/image/upload/t_thumb/lumgkti6rht3evlbu8xw.jpg,,2c8f4d23-0926-4239-90bf-27b68fc3ee27,"[//images.igdb.com/igdb/image/upload/t_thumb/nweuohcyygrldlj1moph.jpg, //images.igdb.com/igdb/image/upload/t_thumb/gotc2uayjfzf0axjpcxk.jpg, //images.igdb.com/igdb/image/upload/t_thumb/mkpuyfxyeqxvz7uo38hi.jpg, //images.igdb.com/igdb/image/upload/t_thumb/cd2roo4u1ibulpvchvrm.jpg, //images.igdb.com/igdb/image/upload/t_thumb/k16enea4cmxpiovwian7.jpg]"
"Diablo III is an action role-playing game that takes place throughout the dark fantasy world of Sanctuary.

You play a hero who engages in fast-paced combat that tests your reflexes and rewards tactical decisions. As you slay hordes of monsters and challenging bosses, you grow in experience and ability, learning new skills and acquiring items of incredible power.",//images.igdb.com/igdb/image/upload/t_thumb/co3gfx.jpg,,006d2b1f-292e-4eb2-9b78-243a25fb8f08,"[//images.igdb.com/igdb/image/upload/t_thumb/fsyoqfsz51n2y82qbbj2.jpg, //images.igdb.com/igdb/image/upload/t_thumb/quuu3tvcq0jy9rs0bjzp.jpg]"
"Uncover the hidden wonders of Tsushima in this open-world action adventure. Forge a new path and wage an unconventional war for the freedom of Tsushima. Challenge opponents with your katana, master the bow to eliminate distant threats, develop stealth tactics to ambush enemies in order to win over the mongols.",//images.igdb.com/igdb/image/upload/t_thumb/co2crj.jpg,"The year is 1274. Samurai warriors are the legendary defenders of Japan — until the fearsome Mongol Empire invades the island of Tsushima, wreaking havoc and conquering the local population. As one of the last surviving samurai, you rise from the ashes to fight back. But, honorable tactics won’t lead you to victory. You must move beyond your samurai traditions to forge a new way of fighting — the way of the Ghost — as you wage an unconventional war for the freedom of Japan.",42fd4445-9563-42c3-ba17-4e2f189a35d5,"[//images.igdb.com/igdb/image/upload/t_thumb/hcfpcjiout0cmtttfj5z.jpg, //images.igdb.com/igdb/image/upload/t_thumb/ob4pm8jmsutkttmdm5ys.jpg, //images.igdb.com/igdb/image/upload/t_thumb/towtfurjgbucvoafbaq9.jpg, //images.igdb.com/igdb/image/upload/t_thumb/zchu45pjxufkppw5veux.jpg, //images.igdb.com/igdb/image/upload/t_thumb/opsy0q92riwnnsmvumja.jpg, //images.igdb.com/igdb/image/upload/t_thumb/lffd1zevma6zyflxgojh.jpg, //images.igdb.com/igdb/image/upload/t_thumb/heyxlphesv7cpuml9ids.jpg, //images.igdb.com/igdb/image/upload/t_thumb/lykfms7zl20y2wlkaji7.jpg, //images.igdb.com/igdb/image/upload/t_thumb/ctzhlbj69v5epi2r9l4h.jpg, //images.igdb.com/igdb/image/upload/t_thumb/tpgj7ycwworclmurbw0h.jpg, //images.igdb.com/igdb/image/upload/t_thumb/dnvj1xmm95eloumjv6q5.jpg, //images.igdb.com/igdb/image/upload/t_thumb/zwcxfagpos7elct133ip.jpg]"
